16
1,5,5,7,5,5,5,5,6,2,3,5,7,5,5,4
2,2,3,13,5,7,5,4,10,11,15,5,13,5,7,4
11,15,15,4,1,15,5,5,14,10,10,2,1,7,13,6
10,10,11,5,5,15,5,4,10,10,9,15,5,13,4,10
10,10,11,7,5,14,2,2,11,12,1,13,7,5,4,10
10,11,14,8,1,13,13,14,10,2,2,3,15,7,6,10
11,14,9,5,7,5,5,13,13,15,15,15,14,10,10,10
10,11,6,3,14,3,4,3,6,10,8,8,10,10,11,14
10,8,9,12,11,15,4,9,13,13,7,4,11,14,9,14
9,5,5,4,10,9,6,1,5,5,15,4,10,11,6,10
1,6,3,7,14,1,14,2,3,7,14,2,10,10,11,14
3,14,10,10,11,7,13,15,12,8,9,13,15,12,10,10
10,10,10,10,10,9,6,9,5,7,4,1,13,6,8,8
8,11,14,11,14,1,12,3,5,13,6,1,5,13,5,6
1,14,9,14,11,5,7,13,7,5,12,2,1,7,5,12
1,13,4,8,8,1,13,5,13,5,5,13,5,13,5,4
