16
1,5,7,4,1,6,2,1,5,7,5,5,5,5,5,6
2,2,11,6,3,12,10,2,2,10,1,7,5,5,7,12
10,10,10,11,15,5,14,11,15,15,7,12,1,7,13,4
11,15,14,10,9,6,9,12,10,8,9,5,5,13,5,6
10,10,8,10,3,14,2,3,13,7,5,5,5,6,3,14
10,10,3,14,10,10,11,12,3,15,5,5,7,13,12,10
10,10,10,11,12,9,15,5,12,11,7,5,13,5,4,10
9,14,8,8,1,5,15,7,6,11,14,2,2,2,2,10
3,13,6,3,6,2,10,9,12,10,9,13,15,13,14,10
10,1,14,10,10,11,14,2,2,10,3,5,13,4,9,14
10,2,10,11,14,10,8,10,11,14,9,6,2,2,2,10
11,15,13,14,10,11,4,10,10,11,7,13,15,14,11,14
10,9,6,10,11,15,6,10,10,10,9,6,10,11,14,8
8,1,14,8,10,8,11,13,12,9,7,12,8,11,15,4
2,2,11,4,11,5,13,7,5,5,13,5,6,10,9,6
9,13,13,5,12,1,5,13,4,1,5,5,13,12,1,12
