16
1,6,1,5,7,5,7,5,5,5,7,7,5,5,5,4
2,11,5,7,12,3,15,6,3,5,15,14,3,5,7,6
11,14,2,10,3,14,10,10,10,3,14,9,12,1,12,10
10,10,10,11,12,8,8,9,14,10,10,2,1,6,2,10
10,10,11,14,3,5,5,6,11,14,11,14,1,14,11,14
11,14,10,9,14,1,7,13,12,10,10,9,5,15,12,8
10,10,10,1,15,5,15,5,6,10,10,3,5,13,5,4
11,12,10,3,13,4,10,3,14,11,14,11,5,5,5,6
9,5,15,13,5,6,10,9,12,9,13,15,4,2,3,12
1,5,13,5,7,14,10,3,5,5,5,15,4,10,10,2
1,7,5,7,13,12,10,10,1,5,7,14,3,15,15,14
3,15,6,11,7,5,13,12,1,5,14,10,10,10,10,10
10,8,8,9,15,5,4,2,3,5,14,10,10,10,9,14
9,5,7,5,13,5,7,15,15,6,11,14,11,14,2,10
3,6,10,3,5,5,12,8,10,8,8,9,12,11,12,10
8,9,12,9,5,5,5,5,13,5,4,1,5,13,4,8
