16
1,6,3,5,5,5,7,5,5,5,6,3,5,5,5,4
2,10,9,5,5,5,15,6,2,2,11,15,4,2,3,4
9,14,2,3,5,5,13,14,11,12,10,11,5,15,15,4
3,15,13,13,5,5,6,10,9,6,10,9,4,10,9,4
8,11,5,7,5,5,12,11,7,13,15,5,7,13,5,4
3,15,7,13,5,5,4,10,9,4,9,7,13,6,2,2
8,9,13,7,4,3,6,9,7,7,5,15,5,15,14,10
3,5,6,11,4,10,10,3,14,9,6,10,3,12,11,14
11,4,10,9,6,10,10,9,12,2,10,10,9,6,10,10
9,6,10,1,15,15,13,5,5,15,15,12,1,12,10,8
1,14,11,7,14,10,1,7,5,12,10,2,1,6,11,6
3,14,8,10,10,8,1,13,5,6,10,10,1,14,11,14
10,11,7,12,9,5,5,5,7,12,10,10,1,15,14,10
8,10,10,2,1,5,5,7,13,5,15,13,5,14,8,10
1,14,11,13,7,5,5,13,5,7,14,3,5,14,2,10
1,12,9,4,9,5,5,5,5,12,9,13,4,9,12,8
