16
1,7,4,3,6,2,1,6,3,5,5,5,6,2,2,2
1,13,7,12,9,14,1,14,9,5,5,6,10,10,10,10
2,1,15,6,2,10,3,15,7,5,7,12,9,13,14,10
11,5,13,14,10,10,8,10,9,7,15,5,5,4,11,12
11,4,2,10,10,9,5,12,3,12,11,5,5,5,13,4
9,7,14,11,15,5,5,7,13,4,9,6,3,7,7,4
1,14,8,10,10,2,3,15,5,6,3,13,14,10,9,6
3,15,6,10,10,10,10,11,6,10,11,4,8,8,3,12
11,14,9,14,9,14,10,9,12,11,15,5,5,6,10,2
10,10,1,12,1,12,11,6,1,15,13,5,4,10,10,10
10,10,1,7,5,6,11,15,5,13,7,5,4,11,14,10
10,11,5,13,7,13,12,10,3,5,15,5,5,13,13,14
10,10,2,2,10,2,2,10,9,7,13,5,5,5,5,14
10,10,11,13,14,10,11,14,1,13,7,5,5,6,2,10
10,9,15,4,8,10,10,8,3,5,15,4,1,13,13,14
9,5,13,5,4,9,13,5,13,4,9,5,5,5,5,12
