16
1,6,3,7,6,3,7,7,5,6,3,5,5,5,5,6
2,10,11,14,11,12,8,9,4,11,15,5,5,7,5,12
10,11,14,10,11,7,5,5,5,12,9,5,5,15,5,4
10,10,10,8,10,9,5,5,5,7,6,3,7,15,7,6
11,12,8,3,14,1,7,5,5,15,13,14,10,10,8,10
11,5,6,8,8,1,13,5,7,13,5,14,10,8,2,10
11,5,13,5,5,7,7,5,13,6,2,10,10,3,15,14
9,7,5,5,5,12,9,7,6,11,14,10,11,14,10,10
3,13,5,7,6,2,2,9,12,10,10,9,12,8,8,10
9,7,6,10,10,11,14,2,2,10,11,5,5,7,5,12
3,12,10,10,10,10,10,11,15,14,9,7,4,10,3,6
11,6,11,14,11,14,11,14,10,8,3,13,4,11,12,10
10,9,14,11,14,10,10,10,10,2,9,5,6,10,2,10
11,4,10,10,11,14,10,10,10,10,3,5,13,12,9,14
10,2,9,13,14,9,13,13,13,15,14,2,3,7,5,14
9,13,5,5,13,5,4,1,5,12,9,13,12,8,1,12
