16
1,6,2,2,3,5,7,5,5,5,5,6,3,6,2,2
3,12,11,14,11,5,15,6,2,2,1,15,14,9,15,12
10,2,10,11,13,7,15,14,9,15,5,12,10,3,13,4
11,14,10,10,3,14,10,11,6,9,7,4,10,9,5,6
10,9,14,10,10,10,10,10,11,5,13,4,10,1,6,10
11,7,14,11,12,10,10,10,11,7,7,5,13,5,13,14
10,8,9,15,4,11,14,9,12,8,9,7,5,5,5,14
11,5,4,11,5,14,10,3,6,3,5,13,5,7,5,12
10,3,7,13,4,8,8,9,14,9,7,5,5,15,5,4
10,11,15,6,2,3,6,3,15,5,13,4,3,14,2,2
10,10,10,10,11,14,10,10,10,2,3,7,14,10,10,10
10,10,10,11,12,10,11,14,9,15,12,10,10,11,14,10
10,10,10,10,2,11,14,10,1,15,4,10,10,10,10,10
10,10,8,8,11,12,10,11,5,13,6,8,8,8,9,14
11,14,1,7,13,4,10,8,1,7,12,3,5,7,5,12
8,9,5,13,5,4,9,5,5,13,5,12,1,13,5,4
