16
1,6,3,7,7,6,3,7,5,5,6,3,6,1,5,6
2,11,12,8,10,8,10,11,5,4,9,12,10,3,5,12
10,10,3,5,13,4,11,15,6,3,7,5,12,10,2,2
11,12,11,5,5,5,14,8,9,14,10,1,6,11,14,10
11,5,13,5,5,5,14,1,7,12,11,7,12,10,11,14
11,4,3,5,7,7,14,1,13,6,10,11,5,12,10,10
10,3,15,6,10,10,10,1,5,15,12,9,6,1,12,8
11,14,10,11,12,10,10,3,6,10,2,3,13,6,3,6
10,10,10,11,7,15,14,9,14,11,13,14,1,13,12,10
10,10,10,8,10,10,11,7,14,10,1,13,5,7,6,10
11,15,14,3,12,8,8,8,11,15,5,7,5,12,10,10
10,10,10,11,5,5,7,5,12,10,1,15,5,4,11,14
10,10,11,13,5,5,13,7,4,10,1,13,5,4,10,10
10,8,10,2,3,7,5,13,5,13,7,5,5,5,13,12
10,1,14,10,11,13,7,5,5,5,13,7,5,5,7,6
9,5,12,9,13,5,13,5,5,5,5,13,5,4,8,8
