16
1,5,6,2,2,2,2,2,3,5,5,5,5,7,5,4
3,5,14,11,15,15,15,13,15,5,5,5,7,13,5,4
11,4,10,11,14,10,9,7,15,6,3,5,13,7,5,4
10,3,14,10,10,8,1,12,8,11,15,5,7,13,5,4
11,14,11,14,9,5,7,5,5,15,13,5,13,7,4,2
10,10,10,10,3,7,13,5,7,15,7,7,5,15,4,10
10,10,10,10,8,8,1,5,12,8,10,8,2,11,6,10
10,10,10,9,6,3,6,3,6,2,11,7,15,15,15,14
11,14,10,1,13,14,8,9,14,9,12,10,8,10,10,10
10,11,15,5,5,13,5,7,15,7,6,10,3,12,11,14
10,10,11,6,3,6,3,14,10,10,9,12,9,4,10,10
10,9,12,9,12,10,10,10,9,15,5,5,5,4,8,10
10,2,2,3,4,10,10,10,1,15,5,6,2,1,7,14
11,15,15,15,4,11,14,11,7,13,4,10,10,2,10,10
10,8,8,9,6,10,11,14,11,5,4,9,12,11,14,10
9,5,4,1,12,9,12,9,13,5,5,5,5,12,8,8
