16
1,5,5,7,5,4,3,5,7,5,5,7,5,6,2,2
3,5,7,13,5,5,14,1,13,5,5,15,6,11,13,12
11,7,13,5,5,7,12,1,7,5,5,15,13,12,3,4
10,9,7,5,5,13,5,6,9,6,1,13,5,7,14,2
10,3,13,5,5,5,7,15,7,12,2,3,5,12,11,14
11,13,5,5,7,5,12,10,9,5,13,15,5,6,10,8
10,1,7,5,13,7,4,9,5,5,7,13,5,12,9,6
11,7,14,3,7,14,2,3,7,6,10,2,1,6,1,14
10,8,10,10,8,10,10,9,12,11,15,12,3,15,6,10
10,3,13,14,2,9,13,5,5,14,11,4,10,10,10,10
8,11,4,9,12,3,7,7,6,10,11,5,14,10,10,10
3,15,5,6,2,10,11,14,10,11,13,6,10,11,15,14
10,9,4,9,14,8,10,10,9,14,3,13,12,8,8,10
11,5,7,5,13,4,10,10,2,10,11,7,5,7,5,14
11,5,13,5,5,4,10,11,14,9,14,10,1,13,4,8
9,5,5,5,5,5,12,8,9,5,13,13,5,5,5,4
