16
1,6,3,4,2,1,7,4,2,1,5,6,3,6,3,4
2,11,13,7,13,5,13,6,10,3,7,14,10,10,11,4
9,14,3,13,5,4,1,15,13,12,10,9,14,8,11,6
3,12,11,5,5,5,5,14,3,6,9,5,13,7,14,8
11,6,9,5,5,5,7,13,12,9,5,5,7,12,10,2
10,9,6,3,7,4,11,4,1,5,5,5,15,5,13,12
10,3,14,10,9,6,11,5,5,6,3,5,13,5,7,4
11,14,10,11,7,13,14,3,6,11,13,7,5,5,13,4
8,8,11,12,11,6,10,9,13,14,3,13,5,7,5,4
1,7,13,4,10,10,11,5,5,13,15,5,7,14,2,2
1,15,5,4,10,9,15,4,3,6,11,4,10,10,10,10
1,15,5,6,10,1,13,7,13,15,13,4,10,10,11,14
1,13,6,10,10,3,5,14,2,10,3,6,10,9,14,10
3,5,12,10,11,13,4,10,10,10,10,11,14,3,12,8
11,5,4,10,9,5,7,13,14,9,14,8,11,13,7,4
9,5,4,9,5,5,13,4,8,1,13,5,13,5,13,4
