16
1,6,3,4,1,5,7,5,5,4,1,5,5,5,7,6
3,14,11,5,5,5,13,7,7,6,2,2,3,7,14,10
8,11,13,4,1,5,7,12,10,10,11,15,14,10,10,10
3,15,7,5,5,5,15,5,14,11,15,14,11,14,10,10
10,8,11,5,5,5,13,6,11,14,10,10,10,10,10,10
10,1,15,7,5,5,5,14,10,10,10,10,10,11,15,14
11,7,13,15,6,1,7,12,8,11,12,10,10,10,9,14
10,10,2,8,11,5,14,3,6,11,4,11,15,13,5,12
8,11,12,3,12,2,11,13,12,11,4,10,11,6,3,6
2,10,2,9,6,11,14,2,2,10,2,11,14,10,10,10
10,11,12,3,12,8,9,13,14,10,10,10,10,10,10,10
11,13,5,15,7,5,7,5,13,13,15,14,8,9,12,8
10,3,4,10,9,5,13,5,5,5,13,13,5,5,7,4
10,11,4,9,7,5,4,2,1,7,5,6,1,5,13,6
11,13,5,7,15,6,3,14,1,14,1,15,7,5,5,12
9,5,4,8,8,9,12,9,5,12,1,12,9,5,5,4
