16
1,5,7,5,5,7,5,6,3,7,5,5,5,7,5,4
3,5,13,5,6,9,4,10,8,11,5,7,5,13,5,6
9,5,7,5,13,5,7,14,2,9,7,15,5,5,5,14
1,7,13,5,5,5,14,9,13,5,13,14,3,5,7,14
3,15,7,5,4,2,10,3,4,2,3,13,14,1,12,8
10,10,9,7,4,10,11,14,3,14,11,6,10,2,3,6
11,14,1,15,5,14,10,9,14,11,14,10,10,10,10,8
10,10,1,13,4,9,14,3,14,10,10,11,15,15,13,4
10,9,7,7,5,5,12,9,12,10,10,8,8,11,5,4
8,3,12,11,7,5,7,5,5,13,14,1,7,13,6,2
3,13,6,10,11,5,15,7,6,2,10,1,13,6,9,12
11,4,10,10,11,4,10,10,10,10,9,6,1,13,5,6
10,2,10,10,10,2,11,14,10,11,7,13,5,5,7,12
10,10,11,15,13,14,10,11,14,10,11,6,2,3,12,2
11,15,14,10,3,13,14,10,11,12,8,8,10,11,5,14
8,8,9,12,9,4,8,8,9,5,5,5,13,13,4,8
