16
1,5,6,3,6,3,5,7,5,5,5,7,5,5,5,4
2,1,13,14,11,13,5,13,7,5,5,13,5,7,5,4
11,5,7,15,13,5,7,5,12,1,7,5,5,13,5,6
10,2,10,11,7,5,13,5,4,3,13,5,5,7,5,12
11,14,10,11,13,5,7,5,4,11,5,7,6,10,3,4
10,10,10,11,5,5,13,5,6,10,2,11,15,14,10,2
10,11,15,13,7,5,7,5,13,14,10,10,10,10,11,14
8,10,8,1,12,1,14,3,6,10,11,14,10,11,14,10
2,11,5,5,5,7,13,13,12,10,10,10,10,10,10,10
10,9,7,5,5,13,7,5,5,13,14,10,10,10,10,10
11,7,15,6,3,6,10,3,5,5,14,9,13,13,15,12
8,8,10,9,12,11,15,13,7,4,11,5,5,5,13,6
1,7,13,6,2,8,8,3,13,4,9,6,2,1,5,14
1,13,6,9,13,7,6,9,6,2,1,15,13,5,7,12
1,5,13,7,4,10,10,3,13,13,5,15,4,1,13,6
1,5,5,13,4,8,9,13,5,5,5,13,5,5,5,12
