16
1,5,7,7,5,5,4,3,6,3,7,5,5,5,5,6
3,7,14,9,7,5,5,14,10,10,11,7,5,5,5,12
8,10,10,2,10,3,6,10,10,10,11,13,5,5,5,6
1,14,10,10,11,14,10,10,11,14,9,7,4,3,7,14
3,15,15,14,10,10,11,15,14,11,5,13,7,12,8,8
10,10,10,11,14,10,8,8,8,8,3,5,13,7,7,4
10,10,10,10,11,15,5,5,7,7,14,3,6,11,13,6
10,9,14,8,8,9,6,3,14,10,10,10,9,12,2,10
9,7,13,5,5,5,14,9,12,10,11,15,7,4,11,14
3,13,6,2,3,6,11,5,6,10,10,10,9,6,8,10
11,6,10,10,8,11,12,3,12,10,10,10,3,12,3,12
10,10,11,14,3,15,6,9,5,13,12,11,14,2,11,6
10,10,10,10,10,9,13,5,5,7,7,14,10,10,10,10
10,10,8,9,13,7,4,3,7,15,14,10,9,13,14,8
10,11,5,5,4,11,5,12,8,8,10,9,7,5,12,2
9,13,5,5,5,13,5,5,5,5,12,1,13,5,5,12
