16
1,5,6,2,3,7,6,3,5,5,7,5,4,2,2,2
1,5,15,13,12,10,9,13,6,1,13,5,6,10,11,14
3,5,15,5,4,11,4,2,10,2,3,5,15,15,14,10
10,1,15,5,4,9,7,13,15,13,13,4,10,10,10,10
10,3,13,5,4,1,14,2,11,5,7,5,12,8,11,14
11,15,5,5,7,5,12,11,13,7,14,1,6,2,10,10
10,9,5,5,13,7,7,13,6,10,9,5,15,13,12,10
8,3,5,5,7,12,10,3,14,11,5,5,15,5,5,12
1,14,3,5,13,4,10,9,12,9,6,2,10,1,7,4
3,12,11,7,7,4,9,5,5,5,15,15,15,7,15,4
10,2,10,10,11,6,1,7,5,5,12,10,10,10,10,2
10,10,10,10,10,9,7,12,3,5,6,8,8,8,11,12
10,11,12,11,14,1,15,7,12,1,13,5,5,6,10,2
9,13,5,14,11,5,15,13,5,5,6,3,5,14,10,10
3,7,7,12,10,1,13,7,5,5,14,10,3,12,11,14
8,8,9,5,12,1,5,13,5,4,8,8,9,5,12,8
