16
1,7,5,5,7,5,4,2,2,2,2,3,5,6,3,6
2,9,7,5,13,7,6,10,10,9,13,12,1,15,14,10
11,5,14,3,5,12,11,13,12,1,7,5,5,12,10,10
8,3,12,10,3,5,14,3,5,6,11,5,7,5,13,12
1,15,4,10,10,3,13,13,6,11,14,1,13,7,5,4
3,13,4,9,12,9,4,3,13,12,11,6,3,13,5,4
11,5,5,5,4,1,7,13,5,6,10,9,13,5,7,4
11,5,6,1,6,1,14,3,6,11,15,6,2,3,14,2
11,7,13,7,14,2,10,11,12,10,10,9,15,12,9,12
10,10,3,12,10,11,14,11,5,14,11,6,10,1,7,4
10,10,9,6,11,14,11,15,4,10,10,11,15,5,13,4
10,10,2,10,10,8,10,11,4,11,14,10,10,3,4,2
10,10,11,14,11,7,12,9,4,9,14,8,10,10,2,10
9,13,14,9,14,11,5,5,4,1,15,4,11,15,13,14
2,1,13,7,14,11,4,3,5,7,13,4,8,9,6,10
9,5,5,12,8,9,5,13,5,13,5,5,5,5,12,8
