16
1,7,4,2,3,7,5,7,7,7,4,1,5,6,1,6
1,13,6,11,14,10,3,14,8,9,5,7,5,13,5,12
2,3,15,14,10,10,9,13,5,7,5,13,5,5,7,4
9,14,8,8,10,11,5,5,5,13,7,4,3,7,15,6
3,13,5,4,10,8,3,5,5,5,13,5,12,10,10,10
11,5,5,4,9,5,15,5,7,4,2,3,5,12,10,10
9,7,5,4,3,4,11,5,13,7,13,13,5,4,11,14
3,15,5,7,13,5,12,3,6,10,1,5,6,3,14,10
10,9,5,14,1,6,2,9,14,9,5,5,15,12,10,10
10,1,5,15,5,12,11,7,15,5,7,5,13,4,8,10
11,6,3,15,7,6,10,10,11,5,13,7,5,4,3,14
10,10,10,10,10,11,14,10,9,6,1,13,6,2,10,10
10,10,10,10,10,10,10,10,1,13,7,5,12,10,10,10
10,9,15,14,10,10,11,14,3,5,13,5,4,10,11,14
11,5,12,10,10,10,8,10,11,7,7,6,2,10,10,10
9,5,4,9,13,13,5,13,12,8,8,9,13,13,12,8
