16
1,6,1,7,7,5,5,6,3,4,3,5,5,5,7,4
3,14,2,11,14,1,5,15,13,5,13,5,5,7,13,4
10,10,11,12,8,3,5,13,5,7,4,2,1,15,5,4
8,11,13,4,1,15,6,3,6,11,4,10,1,15,5,4
1,13,5,6,3,14,9,14,9,13,5,14,3,15,7,6
2,2,1,14,11,15,5,13,5,5,6,10,10,10,10,10
9,15,5,12,10,10,3,5,5,5,14,11,14,8,8,8
2,11,5,5,14,11,14,3,6,3,12,8,9,5,5,6
10,10,1,7,12,10,11,13,12,11,5,5,5,7,5,12
10,10,1,15,4,10,9,5,5,15,5,6,3,14,1,6
9,14,3,15,5,13,7,7,5,13,5,14,10,10,1,14
3,15,14,11,6,2,10,11,7,6,1,15,12,9,7,12
10,10,11,12,10,11,14,10,8,10,3,13,7,5,13,4
8,11,12,1,14,10,10,10,3,13,13,5,14,1,5,6
2,10,2,1,14,8,10,10,11,4,1,7,13,5,5,12
9,13,12,1,13,5,13,12,9,5,5,13,5,5,5,4
