16
1,5,5,7,5,5,6,3,7,5,5,6,1,5,5,6
3,7,7,15,6,2,9,12,9,5,7,14,3,5,7,14
10,10,10,10,10,11,5,5,6,3,12,10,10,3,14,10
10,11,14,8,9,12,3,5,13,15,4,10,10,10,11,14
10,10,10,1,7,7,14,2,1,15,6,11,15,14,10,10
11,14,10,3,12,10,9,13,5,14,8,11,14,10,10,10
10,10,9,13,5,15,5,5,5,15,5,12,10,10,10,10
10,9,7,7,5,13,4,3,6,10,3,7,14,11,15,12
8,1,14,9,7,5,6,9,14,11,14,8,8,8,11,4
1,7,12,3,13,4,9,5,13,14,10,2,1,7,13,4
3,15,6,11,4,1,5,5,5,14,10,11,7,15,6,2
10,10,9,15,5,5,5,7,5,12,11,12,8,8,11,12
10,10,2,10,2,2,1,15,5,4,9,7,7,5,13,4
10,10,10,10,9,15,5,15,6,3,7,13,13,5,7,4
11,14,11,15,5,14,1,14,11,14,9,5,5,7,13,6
8,9,12,8,1,12,1,12,8,9,5,5,5,13,5,12
