16
1,5,7,7,6,1,7,5,5,5,5,5,7,6,2,2
2,3,12,10,11,7,14,2,3,5,4,3,14,11,13,12
10,11,6,10,8,10,11,13,15,5,5,12,11,15,5,4
10,10,11,15,6,10,11,5,15,5,5,4,10,9,7,4
11,14,10,10,9,15,15,7,12,2,3,6,10,2,9,6
10,10,10,10,3,12,10,11,5,13,12,8,10,11,5,14
11,15,14,10,9,6,10,9,5,6,1,6,11,12,1,14
11,14,9,12,1,15,12,3,6,10,3,13,14,3,6,10
10,10,2,2,2,10,3,13,12,10,10,3,14,10,10,10
10,11,13,14,11,14,11,5,5,14,11,12,10,10,9,12
10,9,6,11,12,9,13,4,3,13,15,4,10,9,5,6
10,3,12,11,5,5,7,5,12,2,11,4,9,5,5,14
10,11,4,11,7,5,13,7,5,12,11,7,7,6,2,10
10,11,5,12,9,5,7,15,5,6,10,10,10,11,15,14
10,10,1,7,5,5,13,13,4,8,8,10,8,8,10,10
9,13,5,13,5,5,5,5,5,5,5,13,4,1,12,8
