16
1,7,4,2,3,6,2,1,6,3,5,6,2,3,7,6
3,15,4,10,10,8,11,5,13,13,6,9,13,15,15,14
10,9,7,13,13,5,15,6,3,5,13,5,7,12,10,10
11,7,13,7,5,4,8,11,15,4,2,1,15,4,10,10
10,11,5,13,7,5,5,14,11,5,13,5,15,4,10,10
10,11,5,6,10,1,5,14,11,5,5,7,13,4,10,8
10,11,4,11,12,1,7,12,9,7,5,14,3,7,14,2
11,14,1,15,4,1,14,3,6,9,6,10,10,10,11,14
10,11,7,15,6,3,14,9,14,1,12,11,12,8,10,10
10,10,10,8,9,14,10,2,10,3,7,15,5,5,12,8
10,10,9,7,5,12,10,11,12,10,11,13,5,5,7,4
10,10,3,14,2,2,11,14,3,14,10,3,4,2,10,2
10,11,12,9,13,14,8,11,12,8,11,15,6,11,15,14
11,14,1,7,6,11,5,15,4,2,10,10,11,12,10,10
10,10,3,12,9,14,1,15,5,13,12,10,8,1,12,8
9,12,9,4,1,13,5,13,5,5,5,13,5,5,5,4
