16
1,7,5,5,5,5,7,5,5,5,5,7,7,5,5,4
3,12,2,3,5,7,14,3,6,1,7,13,13,5,7,4
11,4,10,10,3,14,10,8,9,5,13,6,3,6,9,6
9,6,11,12,8,8,10,3,5,5,5,12,10,11,5,12
2,10,11,5,5,4,11,13,5,7,5,5,14,9,5,6
10,11,13,5,5,4,10,3,5,13,5,4,10,2,3,14
10,9,5,7,5,5,15,13,5,7,5,5,15,13,12,8
11,5,5,13,4,3,12,3,6,10,3,5,15,5,6,2
10,1,7,7,5,15,5,13,12,10,10,3,13,4,9,12
10,3,12,8,1,13,7,5,6,11,13,13,5,5,6,2
11,15,7,7,7,6,10,2,11,14,3,7,7,5,14,10
10,10,10,10,10,11,15,15,14,10,10,11,14,2,11,14
10,8,8,10,8,10,9,14,10,10,10,10,10,10,10,10
9,5,6,10,3,13,4,10,10,11,13,14,11,14,10,10
1,7,13,15,15,6,2,10,9,15,4,10,10,11,14,10
1,13,4,8,8,9,12,9,5,13,4,8,8,8,9,12
